Global Size: 24708 byte                                                                                          Version 1.01 (Aug  6, 2014)
Object Version: 1
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
| OFS   | bit | parameter             | parameter                                  | data(hex)    | value              |TYP|SOC|SUB|PID|IDX|
| 23702 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23703 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23704 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23705 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23706 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23707 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23708 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23709 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23710 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23711 |     | KARMA Category 13     | (Sub 03) Name                              | 20~7F        |                    |   |   |   |   |   |
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
| 23712 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23713 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23714 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23715 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23716 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23717 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23718 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23719 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23720 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23721 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23722 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23723 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23724 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23725 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23726 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23727 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23728 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23729 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23730 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23731 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23732 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23733 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23734 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23735 |     | KARMA Category 13     | (Sub 04) Name                              | 20~7F        |                    |   |   |   |   |   |
+=======+=====+=======================+============================================+==============+====================+===+===+===+===+===+
| 23736 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23737 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23738 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23739 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23740 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23741 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23742 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
| 23743 |     | KARMA Category 13     | (Sub 05) Name                              | 20~7F        |                    |   |   |   |   |   |
